url,title,mileage_listed,list_price_displayed,dealer_info
https://www.truecar.com/used-cars-for-sale/listing/1NXBU4EEXAZ280170/2010-toyota-corolla/?position=32&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-chicago-il%2F%3Fpage%3D2&sourceType=marketplace,Used 2010 Toyota Corolla LE Automatic,"197,172 miles","$4,950",Revved Motors
https://www.truecar.com/used-cars-for-sale/listing/WDDNG8GB2BA369842/2011-mercedes-benz-s-class/?position=0&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-chicago-il%2F%3Fpage%3D3&sourceType=marketplace&sponsored=true,Used 2011 Mercedes-Benz S 550 4MATIC Sedan,"56,506 miles","$17,449",Autos of Chicago
https://www.truecar.com/used-cars-for-sale/listing/JTDKN3DU7E0361855/2014-toyota-prius/?position=1&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-chicago-il%2F%3Fpage%3D3&sourceType=marketplace&sponsored=true,Used 2014 Toyota Prius Two,"210,665 miles","$5,555",Autos of Chicago Hybrid Hybrid
https://www.truecar.com/used-cars-for-sale/listing/WA12AAGE6NB032017/2022-audi-e-tron/?position=2&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-chicago-il%2F%3Fpage%3D3&sourceType=marketplace&sponsored=true,Used 2022 Audi e-tron S line Premium Plus Sportback,"7,326 miles","$38,500",Ed Napleton Honda EV EV
https://www.truecar.com/used-cars-for-sale/listing/1FDWE3FL0EDA57471/2014-ford-econoline-commercial-cutaway/?position=3&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-chicago-il%2F%3Fpage%3D3&sourceType=marketplace,"Used 2014 Ford Econoline Commercial Cutaway E-350 138"" SRW","179,537 miles","$9,999",West Chicago Auto Mall
https://www.truecar.com/used-cars-for-sale/listing/2C4RDGBG4ER151340/2014-dodge-grand-caravan/?position=4&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-chicago-il%2F%3Fpage%3D3&sourceType=marketplace,Used 2014 Dodge Grand Caravan SE,"142,608 miles","$5,950",chicago motor credit
https://www.truecar.com/used-cars-for-sale/listing/1C4PJMDX0KD414241/2019-jeep-cherokee/?position=5&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-chicago-il%2F%3Fpage%3D3&sourceType=marketplace,Used 2019 Jeep Cherokee Limited 4WD,"111,720 miles","$12,995",Genesis of Downers Grove
https://www.truecar.com/used-cars-for-sale/listing/3FAHP0DC0AR194135/2010-ford-fusion/?position=6&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-chicago-il%2F%3Fpage%3D3&sourceType=marketplace,Used 2010 Ford Fusion Sport AWD,"69,752 miles","$7,950",Revved Motors
https://www.truecar.com/used-cars-for-sale/listing/1VWCT7A36GC018921/2016-volkswagen-passat/?position=7&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-chicago-il%2F%3Fpage%3D3&sourceType=marketplace&zipcode=60162,Used 2016 Volkswagen Passat 1.8T SEL Premium Auto (PZEV),"61,312 miles","$16,998",CarMax Kenosha
https://www.truecar.com/used-cars-for-sale/listing/SALGS2TF1FA217220/2015-land-rover-range-rover/?position=8&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-chicago-il%2F%3Fpage%3D3&sourceType=marketplace,Used 2015 Land Rover Range Rover Supercharged,"138,046 miles","$14,895",Jidd Motors Mitsubishi
