sales_price,price_tier,year,vehicle_age,make,model,trim,odometer_miles,fuel_type,exterior,interior,dealer_state,dealer_distance_miles,source_metro,feature_count,standard_feature_count
15995.0,below_market,2020,6,Toyota,Camry,SE FWD Automatic,117876,Gas,Gray,Gray,CT,58.0,boston_ma,0,0
22993.0,near_market,2022,4,Toyota,Camry,SE Automatic FWD,47316,Gas,Super White,Unknown,TX,1690.0,austin_tx,0,0
23998.0,near_market,2022,4,Toyota,Camry,SE Automatic FWD,56378,Gas,Midnight Black Metallic,Black,IL,0.0,chicago_il,0,0
20120.0,below_market,2022,4,Toyota,Camry,SE Automatic FWD,66763,Gas,Celestial Silver Metallic,Black,GA,937.0,atlanta_ga,0,0
20920.0,below_market,2023,3,Toyota,Camry,SE Automatic FWD,75725,Gas,Predawn Gray Mica,Black,GA,925.0,atlanta_ga,0,0
21523.0,below_market,2023,3,Toyota,Camry,SE Automatic FWD,65858,Gas,Celestial Silver Metallic,Black,GA,937.0,atlanta_ga,0,0
22920.0,near_market,2023,3,Toyota,Camry,SE Automatic FWD,55277,Gas,Super White,Black,GA,937.0,atlanta_ga,0,0
26998.0,,2024,2,Toyota,Camry,SE Automatic FWD,28101,Gas,Supersonic Red,Black,TX,0.0,austin_tx,0,0
20447.0,below_market,2021,5,Toyota,Camry,SE Automatic,61710,Gas,Super White,Black,WA,2491.0,seattle_wa,0,0
23490.0,near_market,2023,3,Toyota,Camry,SE Automatic FWD,56725,Gas,Predawn Gray Mica,Black,IL,847.0,chicago_il,0,0
26759.0,near_market,2023,3,Toyota,Camry,SE Automatic FWD,17811,Gas,Ice Edge,Black,TX,1699.0,austin_tx,0,0
22890.0,below_market,2023,3,Toyota,Camry,SE Automatic FWD,59960,Gas,Ice Cap,Black,CA,2658.0,san-francisco_ca,0,0
23998.0,near_market,2022,4,Toyota,Camry,SE Automatic FWD,56921,Gas,Blueprint,Black,IL,0.0,chicago_il,0,0
25985.0,near_market,2023,3,Toyota,Camry,SE Automatic FWD,61694,Gas,Celestial Silver Metallic,Black,CA,2678.0,san-francisco_ca,0,0
21920.0,near_market,2023,3,Toyota,Camry,SE Automatic FWD,62373,Gas,Ice Cap,Black,GA,937.0,atlanta_ga,0,0
22488.0,below_market,2023,3,Toyota,Camry,SE Automatic FWD,60286,Gas,Ice Cap,Black,GA,936.0,atlanta_ga,0,0
24591.0,near_market,2023,3,Toyota,Camry,SE Automatic FWD,52506,Gas,Predawn Gray Mica,Black,TX,1690.0,austin_tx,0,0
22988.0,near_market,2023,3,Toyota,Camry,SE Automatic FWD,65821,Gas,Gray,Black,MI,595.0,detroit_mi,0,0
23490.0,near_market,2023,3,Toyota,Camry,SE Automatic FWD,59564,Gas,Predawn Gray Mica,Black,IL,847.0,chicago_il,0,0
24987.0,below_market,2023,3,Toyota,Camry,Hybrid SE Nightshade CVT FWD,41855,Gas,Charcoal,Black,GA,917.0,atlanta_ga,0,0
14770.0,below_market,2020,6,Toyota,Camry,SE FWD Automatic,117934,Gas,White,Black,GA,926.0,atlanta_ga,0,0
20220.0,below_market,2022,4,Toyota,Camry,SE Automatic FWD,62400,Gas,White,Black,GA,973.0,atlanta_ga,0,0
23998.0,near_market,2022,4,Toyota,Camry,SE Automatic FWD,58923,Gas,White,Black,IL,0.0,chicago_il,0,0
22695.0,near_market,2023,3,Toyota,Camry,SE Automatic FWD,52476,Gas,Midnight Black Metallic,Black,IL,862.0,chicago_il,0,0
24987.0,below_market,2023,3,Toyota,Camry,Hybrid SE Nightshade CVT FWD,35502,Gas,White,Gray,GA,917.0,atlanta_ga,0,0
22295.0,below_market,2023,3,Toyota,Camry,SE Automatic FWD,53297,Gas,Ice Cap,Black,IL,862.0,chicago_il,0,0
22998.0,below_market,2021,5,Toyota,Camry,SE Automatic AWD,59613,Gas,Midnight Black Metallic,Black,GA,0.0,atlanta_ga,0,0
22358.0,below_market,2021,5,Toyota,Camry,SE Automatic AWD,61035,Gas,Super White,Ash,MA,7.0,boston_ma,0,0
31990.0,above_market,2024,2,Toyota,Camry,Hybrid XSE CVT FWD,11980,Hybrid,Predawn Gray Mica,Black,IL,847.0,chicago_il,0,0
36849.0,near_market,2023,3,Toyota,Camry,Hybrid XSE CVT FWD,5686,Hybrid,Supersonic Red,Cockpit Red,CA,2678.0,san-francisco_ca,0,0
27899.0,near_market,2023,3,Toyota,Camry,XSE Automatic FWD,47445,Gas,Wind Chill Pearl,Black,MI,632.0,detroit_mi,0,0
28499.0,near_market,2023,3,Toyota,Camry,XSE Automatic FWD,54633,Gas,Midnight Black Metallic,Black,TX,1691.0,austin_tx,0,0
24995.0,below_market,2022,4,Toyota,Camry,XSE Automatic FWD,43773,Gas,Blueprint,Black,IL,861.0,chicago_il,0,0
20440.0,below_market,2021,5,Toyota,Camry,XSE Automatic,101210,Gas,Midnight Black Metallic,Cockpit Red,GA,926.0,atlanta_ga,0,0
19995.0,below_market,2021,5,Toyota,Camry,XSE Automatic,110241,Gas,Supersonic Red/Midnight Black Metallic,Cockpit Red,MI,621.0,detroit_mi,0,0
26331.0,near_market,2023,3,Toyota,Camry,XSE Automatic FWD,71765,Gas,Ice Edge,Black,IL,851.0,chicago_il,0,0
26311.0,below_market,2023,3,Toyota,Camry,XSE Automatic FWD,50490,Gas,Midnight Black Metallic,Black,TX,1707.0,austin_tx,0,0
31388.0,below_market,2023,3,Toyota,Camry,TRD V6 Automatic FWD,27974,Gas,Gray,Unknown,CA,2652.0,san-francisco_ca,0,0
28998.0,below_market,2020,6,Toyota,Camry,XSE V6 FWD Automatic,50322,Gas,Midnight Black Metallic,Black,IL,0.0,chicago_il,0,0
36998.0,near_market,2024,2,Toyota,Camry,XSE V6 Automatic FWD,7493,Gas,Supersonic Red/Midnight Black Metallic,Black,CA,0.0,san-francisco_ca,0,0
22995.0,below_market,2024,2,Toyota,Camry,LE Automatic FWD,34616,Gas,Ice Edge,Black,MI,606.0,detroit_mi,0,0
27402.0,near_market,2024,2,Toyota,Camry,LE Automatic FWD,13927,Gas,Midnight Black Metallic,Ash,TX,1691.0,austin_tx,0,0
23998.0,below_market,2023,3,Toyota,Camry,LE Automatic FWD,38375,Gas,Ice Cap,Black,CA,0.0,san-francisco_ca,0,0
16940.0,below_market,2021,5,Toyota,Camry,SE Automatic,107623,Gas,Midnight Black Metallic,Black,GA,926.0,atlanta_ga,0,0
24310.0,below_market,2023,3,Toyota,Camry,SE Automatic AWD,51810,Gas,Ice Cap,Black,TX,1707.0,austin_tx,0,0
21441.0,below_market,2023,3,Toyota,Camry,Hybrid SE CVT FWD,109934,Hybrid,Wind Chill Pearl/Midnight Black Metallic,Black,GA,931.0,atlanta_ga,0,0
20421.0,near_market,2021,5,Toyota,Camry,SE Automatic,85495,Gas,Wind Chill Pearl,Black,TX,1705.0,austin_tx,0,0
17400.0,below_market,2022,4,Toyota,Camry,SE Automatic FWD,130474,Gas,White,Black,GA,937.0,atlanta_ga,0,0
35998.0,near_market,2022,4,Toyota,RAV4,Hybrid XLE Premium AWD,29515,Hybrid,Silver Sky Metallic,Black,CA,0.0,san-francisco_ca,0,0
10000.0,below_market,2009,17,Toyota,Venza,V6 AWD,126986,Gas,Magnetic Gray Metallic,Ivory,CA,2658.0,san-francisco_ca,0,0
7555.0,below_market,2009,17,Toyota,Venza,V6 AWD,166736,Gas,Magnetic Gray Metallic,Ivory,CA,2674.0,san-francisco_ca,0,0
9950.0,near_market,2010,16,Toyota,Venza,V6 AWD,130954,Gas,Magnetic Gray Metallic,Light Gray,MA,8.0,boston_ma,0,0
30988.0,near_market,2021,5,Toyota,RAV4,Hybrid Limited AWD,65312,Hybrid,Midnight Black Metallic,Black,MA,23.0,boston_ma,0,0
37998.0,near_market,2021,5,Toyota,RAV4,Hybrid Limited AWD,19306,Hybrid,Blueprint,Black,WA,0.0,seattle_wa,0,0
29499.0,below_market,2021,5,Toyota,RAV4,Hybrid XSE AWD,53493,Hybrid,Magnetic Gray Metallic/Midnight Black Metallic,Black,GA,939.0,atlanta_ga,0,0
33473.0,near_market,2022,4,Toyota,RAV4,Hybrid XSE AWD,42451,Hybrid,Blizzard Pearl/Midnight Black Metallic,Black,MA,9.0,boston_ma,0,0
29990.0,near_market,2022,4,Toyota,RAV4,Hybrid LE AWD,28328,Hybrid,White,Black,MA,17.0,boston_ma,0,0
28989.0,near_market,2023,3,Toyota,RAV4,Hybrid LE AWD,45029,Hybrid,Ice Cap,Black,IL,851.0,chicago_il,0,0
16999.0,below_market,2021,5,Toyota,RAV4,Hybrid LE AWD,152767,Hybrid,Silver,Gray,GA,941.0,atlanta_ga,0,0
32000.0,near_market,2023,3,Toyota,RAV4,Hybrid XLE AWD,39662,Hybrid,Ruby Flare Pearl,Ash,MI,620.0,detroit_mi,0,0
30677.0,,2021,5,Toyota,RAV4,Hybrid XLE AWD,9483,Hybrid,Silver Sky Metallic,Black,TX,0.0,austin_tx,0,0
27553.0,below_market,2021,5,Toyota,RAV4,Hybrid XLE AWD,45641,Hybrid,Magnetic Gray Metallic,Black,MA,37.0,boston_ma,0,0
9990.0,below_market,2011,15,Toyota,Venza,I4 FWD,122520,Gas,White,Beige,WA,2468.0,seattle_wa,0,0
14500.0,below_market,2016,10,Toyota,Camry,XLE I4 Automatic,70783,Gas,Blue,Unknown,CA,2676.0,san-francisco_ca,0,0
17004.0,near_market,2016,10,Toyota,Camry,LE I4 Automatic,41165,Gas,Celestial Silver Metallic,Ash,WA,2471.0,seattle_wa,0,0
10597.0,below_market,2013,13,Toyota,Camry,XLE I4 Automatic,113729,Gas,Magnetic Gray Metallic,Ash,MA,7.0,boston_ma,0,0
13476.0,near_market,2012,14,Toyota,Camry,LE I4 Automatic,52243,Gas,Attitude Black Metallic,Ash,MA,7.0,boston_ma,0,0
7888.0,below_market,2010,16,Toyota,Camry,LE I4 Automatic,109927,Gas,Gray,Dark Charcoal,IL,864.0,chicago_il,0,0
5499.0,below_market,2011,15,Toyota,Camry,LE I4 Automatic,214798,Gas,Silver,Meteor,GA,939.0,atlanta_ga,0,0
9988.0,below_market,2003,23,BMW,Z4,Roadster 2.5i,53104,Gas,Bright Red,Black,WA,2471.0,seattle_wa,0,0
8995.0,below_market,2004,22,BMW,Z4,Roadster 3.0i,82348,Gas,Titanium Silver Metallic,Black,CA,2671.0,san-francisco_ca,0,0
54792.0,below_market,2024,2,Acura,ZDX,Type S AWD,50,Electric,Snowfall Pearl,Ebony,IL,847.0,chicago_il,0,0
21998.0,below_market,2017,9,Mercedes-Benz,C,350e Sedan RWD,37771,Hybrid,Blue,Tan,CA,0.0,san-francisco_ca,0,0
19500.0,below_market,2018,8,Mercedes-Benz,C,350e Sedan RWD,47959,Hybrid,Designo Diamond White Metallic,Black,WA,2477.0,seattle_wa,0,0
12500.0,near_market,2015,11,Mercedes-Benz,C,300 Sedan RWD,93803,Gas,Black,Black,WA,2477.0,seattle_wa,0,0
11700.0,below_market,2016,10,Mercedes-Benz,C,300 Sedan RWD,93548,Gas,Polar White,Silk Beige,CA,2667.0,san-francisco_ca,0,0
12888.0,near_market,2016,10,Mercedes-Benz,C,300 Sedan RWD,135837,Gas,White,White,CA,2688.0,san-francisco_ca,0,0
17998.0,below_market,2017,9,Mercedes-Benz,C,300 Sedan RWD,52500,Gas,Diamond Silver Metallic,Unknown,CA,2674.0,san-francisco_ca,0,0
10990.0,below_market,2016,10,Mercedes-Benz,C,300 Sedan RWD,128996,Gas,Black,Beige/Espresso,GA,952.0,atlanta_ga,0,0
13474.0,below_market,2016,10,Mercedes-Benz,C,300 Sedan RWD,117163,Gas,Steel Gray,Black,CA,2693.0,san-francisco_ca,0,0
12923.0,below_market,2016,10,Mercedes-Benz,C,300 Sedan RWD,99134,Gas,Blue,Beige/Espresso,MI,645.0,detroit_mi,0,0
10600.0,below_market,2016,10,Mercedes-Benz,C,300 4MATIC Sedan,165351,Gas,White,Beige,GA,928.0,atlanta_ga,0,0
13991.0,below_market,2018,8,Mercedes-Benz,C,300 4MATIC Sedan,98567,Gas,Black,Black,IL,857.0,chicago_il,0,0
17695.0,below_market,2018,8,Mercedes-Benz,C,300 4MATIC Sedan,75443,Gas,Diamond Silver Metallic,Black,GA,934.0,atlanta_ga,0,0
19998.0,below_market,2016,10,Mercedes-Benz,C,300 4MATIC Sedan,34456,Gas,Palladium Silver Metallic,Black,MA,35.0,boston_ma,0,0
18998.0,,2016,10,Mercedes-Benz,C,300 4MATIC Sedan,76627,Gas,Black,Tan,TX,0.0,austin_tx,0,0
13995.0,below_market,2015,11,Mercedes-Benz,C,300 Sedan 4MATIC,83218,Gas,Blue,Brown,GA,934.0,atlanta_ga,0,0
21999.0,near_market,2019,7,Mercedes-Benz,C,300 Sedan RWD,47164,Gas,Polar White,Unknown,CA,2694.0,san-francisco_ca,0,0
47998.0,near_market,2024,2,Lexus,ES,300h F SPORT Handling FWD,7299,Hybrid,Black,Circuit Red/F Aluminum,WA,0.0,seattle_wa,0,0
21998.0,near_market,2017,9,Lexus,ES,350,87842,Gas,Nebula Gray Pearl,Tan,CA,0.0,san-francisco_ca,0,0
19995.0,near_market,2016,10,Lexus,ES,350,83411,Gas,Silver Lining Metallic,Black W/Linear Wood,CA,2690.0,san-francisco_ca,0,0
24975.0,below_market,2018,8,Lexus,ES,350,14705,Gas,Eminent White Pearl,Beige,MA,30.0,boston_ma,0,0
32988.0,below_market,2022,4,Lexus,ES,350 FWD,19044,Gas,Unknown,Unknown,CA,2693.0,san-francisco_ca,0,0
29481.0,below_market,2022,4,Lexus,ES,350 FWD,64163,Gas,Eminent White Pearl,Acorn,CA,2674.0,san-francisco_ca,0,0
30998.0,near_market,2020,6,Lexus,ES,350,23023,Gas,Nebula Gray Pearl,Tan,WA,0.0,seattle_wa,0,0
32201.0,below_market,2021,5,Lexus,ES,350 F Sport,56273,Gas,Black,Unknown,TX,1700.0,austin_tx,0,0
27998.0,below_market,2020,6,Lexus,ES,350 F Sport,87974,Gas,Black,Black,IL,0.0,chicago_il,0,0
29000.0,below_market,2016,10,Nissan,NV,Passenger S 3500 V6,15943,Gas,White,Other,IL,860.0,chicago_il,0,0
2758.0,below_market,2004,22,Honda,Odyssey,EX-L with Leather,187915,Gas,Midnight Blue,Quartz,IL,852.0,chicago_il,0,0
6497.0,below_market,2008,18,Honda,Odyssey,Touring,123035,Gas,Nighthawk Black Pearl,Black,IL,851.0,chicago_il,0,0
4000.0,below_market,2008,18,Honda,Odyssey,Touring,203685,Gas,Nimbus Gray Metallic,Gray,MI,627.0,detroit_mi,0,0
14599.0,below_market,2016,10,Honda,Odyssey,LX,122849,Gas,Obsidian Blue Pearl,Gray,CA,0.0,san-francisco_ca,0,0
7999.0,below_market,2012,14,Honda,Odyssey,EX,143489,Gas,Alabaster Silver Metallic,Gray,TX,1686.0,austin_tx,0,0
6190.0,below_market,2011,15,Honda,Odyssey,EX,168857,Gas,Crystal Black Pearl,Gray,IL,870.0,chicago_il,0,0
14999.0,below_market,2015,11,Honda,Odyssey,EX,78972,Gas,Alabaster Silver Metallic,Gray,CA,2674.0,san-francisco_ca,0,0
16962.0,below_market,2016,10,Honda,Odyssey,EX,92488,Gas,Modern Steel Metallic,Gray,TX,1697.0,austin_tx,0,0
17418.0,below_market,2016,10,Honda,Odyssey,EX-L,85510,Gas,Beige,Unknown,GA,930.0,atlanta_ga,0,0
9487.0,below_market,2014,12,Honda,Odyssey,EX-L,172180,Gas,Alabaster Silver Metallic,Beige W/Leather Seat Trim,CA,2664.0,san-francisco_ca,0,0
7991.0,below_market,2016,10,Honda,Odyssey,EX-L,191980,Gas,Crystal Black Pearl,Gray,MI,627.0,detroit_mi,0,0
14500.0,below_market,2016,10,Honda,Odyssey,EX-L,100364,Gas,Silver,Gray,MA,40.0,boston_ma,0,0
17990.0,below_market,2017,9,Honda,Odyssey,EX-L,96419,Gas,Modern Steel Metallic,Gray,MA,37.0,boston_ma,0,0
7550.0,below_market,2013,13,Honda,Odyssey,EX-L,200426,Gas,Polished Metal Metallic,Beige,GA,955.0,atlanta_ga,0,0
19999.0,below_market,2015,11,Honda,Odyssey,Touring Elite,80585,Gas,Obsidian Blue Pearl,Gray,WA,2473.0,seattle_wa,0,0
15591.0,below_market,2016,10,Honda,Odyssey,Touring,116226,Gas,White Diamond Pearl,Beige,GA,930.0,atlanta_ga,0,0
21998.0,below_market,2016,10,Honda,Odyssey,Touring Elite,92953,Gas,White Diamond Pearl,Gray,TN,0.0,atlanta_ga,0,0
9990.0,below_market,2012,14,Honda,Odyssey,Touring,151186,Gas,Red,Gray,IL,857.0,chicago_il,0,0
16995.0,below_market,2022,4,Honda,Odyssey,LX,164079,Gas,Obsidian Blue Pearl,Gray,MI,623.0,detroit_mi,0,0
35998.0,near_market,2022,4,Honda,Odyssey,EX-L,24899,Gas,Gray,Gray,GA,0.0,atlanta_ga,0,0
19574.0,below_market,2018,8,Honda,Odyssey,EX-L,89534,Gas,Crystal Black Pearl,Mocha,GA,930.0,atlanta_ga,0,0
22905.0,below_market,2018,8,Honda,Odyssey,EX-L,57386,Gas,Unknown,Unknown,MA,22.0,boston_ma,0,0
41455.0,near_market,2025,1,Honda,Odyssey,Sport-L,1477,Gas,Platinum White Pearl,Black,MA,9.0,boston_ma,0,0
39995.0,,2024,2,Honda,Odyssey,Sport,10,Gas,Radiant Red Metallic Ii,Black,TX,0.0,austin_tx,0,0
35977.0,,2023,3,Honda,Odyssey,Touring,45229,Gas,Platinum White Pearl,Black,TX,0.0,austin_tx,0,0
38760.0,near_market,2023,3,Honda,Odyssey,Touring,29839,Gas,Obsidian Blue Pearl,Gray,TX,1697.0,austin_tx,0,0
33000.0,near_market,2022,4,Honda,Odyssey,Elite,62547,Gas,Platinum White Pearl,Gray,MI,620.0,detroit_mi,0,0
4995.0,below_market,2008,18,Honda,Pilot,EX-L 4WD,223200,Gas,Billet Silver Metallic,Gray,TX,1681.0,austin_tx,0,0
9500.0,below_market,2013,13,Honda,Pilot,EX-L FWD,153704,Gas,Alabaster Silver Metallic,Gray,GA,923.0,atlanta_ga,0,0
5999.0,below_market,2009,17,Honda,Pilot,EX 4WD,156056,Gas,Billet Silver Metallic,Charcoal,WA,2473.0,seattle_wa,0,0
12978.0,below_market,2013,13,Honda,Pilot,EX 4WD,88352,Gas,Gray,Gray,NH,15.0,boston_ma,0,0
26577.0,near_market,2022,4,Honda,Pilot,Special Edition FWD,99274,Gas,Crystal Black Pearl,Black,TX,1697.0,austin_tx,0,0
24999.0,below_market,2022,4,Honda,Pilot,Special Edition FWD,73872,Gas,Crystal Black Pearl,Black,TX,1697.0,austin_tx,0,0
27723.0,near_market,2022,4,Honda,Pilot,Special Edition FWD,60469,Gas,Crystal Black Pearl,Black,TX,1697.0,austin_tx,0,0
21985.0,below_market,2022,4,Honda,Pilot,Touring 7-Passenger FWD,120799,Gas,Platinum White Pearl,Unknown,GA,921.0,atlanta_ga,0,0
21000.0,below_market,2018,8,Honda,Pilot,EX-L with Honda Sensing FWD,84037,Gas,White Diamond Pearl,Unknown,TX,1693.0,austin_tx,0,0
32138.0,near_market,2022,4,Honda,Pilot,Touring 7-Passenger FWD,61528,Gas,Platinum White Pearl,Black,TX,1697.0,austin_tx,0,0
35988.0,near_market,2022,4,Honda,Pilot,Elite AWD,48555,Gas,Modern Steel Metallic,Gray,WA,2478.0,seattle_wa,0,0
37000.0,near_market,2022,4,Honda,Pilot,Elite AWD,25403,Gas,Modern Steel Metallic,Black,MI,627.0,detroit_mi,0,0
18500.0,below_market,2019,7,Honda,Pilot,Elite AWD,157473,Gas,White Diamond Pearl,Black,MA,1.0,boston_ma,0,0
16500.0,below_market,2016,10,Honda,Pilot,Elite with Navigation/Rear Entertainment System AWD,112577,Gas,White Diamond Pearl,Unknown,GA,956.0,atlanta_ga,0,0
17895.0,below_market,2018,8,Honda,Pilot,Elite AWD,139480,Gas,Black Forest Pearl,Black,MA,8.0,boston_ma,0,0
33988.0,near_market,2022,4,Honda,Pilot,Special Edition AWD,28635,Gas,Unknown,Unknown,CA,2693.0,san-francisco_ca,0,0
29997.0,below_market,2022,4,Honda,Pilot,Special Edition AWD,37634,Gas,Red,Black,IL,851.0,chicago_il,0,0
31998.0,near_market,2022,4,Honda,Pilot,Special Edition AWD,44407,Gas,Sonic Gray Pearl,Black,GA,0.0,atlanta_ga,0,0
34988.0,near_market,2022,4,Honda,Pilot,Special Edition AWD,32524,Gas,Lunar Silver Metallic,Black,WA,2478.0,seattle_wa,0,0
30400.0,below_market,2022,4,Honda,Pilot,Special Edition AWD,48542,Gas,Platinum White Pearl,Black,GA,930.0,atlanta_ga,0,0
28500.0,below_market,2022,4,Honda,Pilot,Special Edition AWD,53459,Gas,Crystal Black Pearl,Black,MA,1.0,boston_ma,0,0
30888.0,near_market,2022,4,Honda,Pilot,Special Edition AWD,58431,Gas,Sonic Gray Pearl,Black,CA,2692.0,san-francisco_ca,0,0
34998.0,near_market,2022,4,Honda,Pilot,Special Edition AWD,31259,Gas,Crystal Black Pearl,Black,WA,0.0,seattle_wa,0,0
26898.0,near_market,2022,4,Honda,Pilot,Sport AWD,49470,Gas,Crystal Black Pearl,Black,MA,33.0,boston_ma,0,0
30795.0,near_market,2022,4,Honda,Pilot,Sport AWD,20473,Gas,Obsidian Blue Pearl,Black,MA,29.0,boston_ma,0,0
30655.0,near_market,2022,4,Honda,Pilot,Sport AWD,16882,Gas,Obsidian Blue Pearl,Black,MA,29.0,boston_ma,0,0
30989.0,below_market,2022,4,Honda,Pilot,Sport AWD,13645,Gas,Platinum White Pearl,Black,MA,9.0,boston_ma,0,0
19990.0,below_market,2019,7,Honda,Pilot,EX-L with Navigation/Rear Entertainment System AWD,113171,Gas,Obsidian Blue Pearl,Gray,MA,25.0,boston_ma,0,0
15695.0,below_market,2019,7,Honda,Pilot,EX-L AWD,152102,Gas,Gray,Beige,MA,9.0,boston_ma,0,0
33966.0,below_market,2022,4,Honda,Pilot,Touring 7-Passenger AWD,18402,Gas,Lunar Silver Metallic,Gray,MA,11.0,boston_ma,0,0
28250.0,below_market,2022,4,Honda,Pilot,Touring 7-Passenger AWD,44891,Gas,Obsidian Blue Pearl,Gray,GA,923.0,atlanta_ga,0,0
28990.0,below_market,2022,4,Honda,Pilot,Touring 8-Passenger AWD,32608,Gas,Sonic Gray Pearl,Black,IL,847.0,chicago_il,0,0
22998.0,,2017,9,Honda,Pilot,Touring AWD,92855,Gas,White Diamond Pearl,Black,TX,0.0,austin_tx,0,0
24000.0,below_market,2022,4,Honda,Passport,EX-L FWD,60247,Gas,Sonic Gray Pearl,Black,CA,2674.0,san-francisco_ca,0,0
21998.0,,2019,7,Honda,Passport,EX-L FWD,84888,Gas,Black Copper Pearl,Black,TX,0.0,austin_tx,0,0
29800.0,near_market,2020,6,Honda,Passport,Elite AWD,38584,Gas,Black Forest Pearl,Gray,MI,600.0,detroit_mi,0,0
34788.0,below_market,2023,3,Honda,Passport,Elite,30029,Gas,Platinum White Pearl,Black,CA,2677.0,san-francisco_ca,0,0
26999.0,near_market,2019,7,Honda,Passport,Elite AWD,30027,Gas,Crystal Black Pearl,Leather,MA,23.0,boston_ma,0,0
25979.0,below_market,2020,6,Honda,Passport,Elite AWD,41358,Gas,Brown,Black,GA,934.0,atlanta_ga,0,0
33981.0,below_market,2023,3,Honda,Passport,Elite,29607,Gas,Lunar Silver Metallic,Gray,CA,2682.0,san-francisco_ca,0,0
20000.0,below_market,2021,5,Honda,Passport,Sport AWD,70259,Gas,Platinum White Pearl,Black,IL,845.0,chicago_il,0,0
24789.0,near_market,2021,5,Honda,Passport,EX-L AWD,65679,Gas,Deep Scarlet Pearl,Black,WA,2475.0,seattle_wa,0,0
28308.0,near_market,2021,5,Honda,Passport,EX-L AWD,30127,Gas,Obsidian Blue Pearl,Gray,MA,4.0,boston_ma,0,0
39969.0,near_market,2025,1,Honda,Passport,EX-L,435,Gas,Radiant Red Metallic Ii,Black,MA,9.0,boston_ma,0,0
31395.0,near_market,2022,4,Honda,Passport,TrailSport AWD,49182,Gas,Platinum White Pearl,Black,CA,2679.0,san-francisco_ca,0,0
35988.0,near_market,2022,4,Honda,Passport,TrailSport AWD,9104,Gas,Grey,Unknown,WA,2478.0,seattle_wa,0,0
27391.0,below_market,2021,5,Honda,Passport,Touring AWD,41198,Gas,Obsidian Blue Pearl,Gray,IL,859.0,chicago_il,0,0
43891.0,near_market,2025,1,Honda,Pilot,EX-L AWD,913,Gas,Modern Steel Metallic,Blk Lth,CA,2690.0,san-francisco_ca,0,0
41777.0,,2024,2,Honda,Pilot,Touring AWD,35695,Gas,Platinum White Pearl,Gray,TX,0.0,austin_tx,0,0
42980.0,near_market,2023,3,Honda,Pilot,Touring AWD,32537,Gas,Modern Steel Metallic,Black,MA,9.0,boston_ma,0,0
51493.0,near_market,2025,1,Honda,Pilot,Black Edition AWD,9358,Gas,Platinum White Pearl,Black,MA,9.0,boston_ma,0,0
33488.0,near_market,2023,3,Honda,Ridgeline,RTL,18040,Gas,Platinum White Pearl,Blk Lth,CA,2692.0,san-francisco_ca,0,0
33900.0,below_market,2023,3,Honda,Ridgeline,RTL,21765,Gas,Obsidian Blue Pearl,Gray,MI,629.0,detroit_mi,0,0
33956.0,near_market,2022,4,Honda,Ridgeline,RTL,38345,Gas,Crystal Black Pearl,Black,MA,9.0,boston_ma,0,0
30998.0,below_market,2023,3,Honda,Ridgeline,RTL,32790,Gas,Platinum White Pearl,Black,CA,0.0,san-francisco_ca,0,0
40895.0,,2025,1,Honda,Ridgeline,RTL,10,Gas,Solar Silver Metallic,Black,TX,0.0,austin_tx,0,0
30949.0,below_market,2023,3,Honda,Ridgeline,RTL-E,37686,Gas,Obsidian Blue Pearl,Black,IL,851.0,chicago_il,0,0
33657.0,below_market,2023,3,Honda,Ridgeline,RTL-E,30533,Gas,Platinum White Pearl,Black,MA,17.0,boston_ma,0,0
28756.0,near_market,2018,8,Honda,Ridgeline,RTL-E AWD,52483,Gas,Dk. Red,Unknown,CA,2677.0,san-francisco_ca,0,0
29500.0,below_market,2020,6,Honda,Ridgeline,RTL-E AWD,32862,Gas,Modern Steel Metallic,Gray,MA,1.0,boston_ma,0,0
22997.0,below_market,2018,8,Honda,Ridgeline,RTL-E AWD,84354,Gas,Modern Steel Metallic,Gray,TX,1697.0,austin_tx,0,0
28998.0,below_market,2019,7,Honda,Ridgeline,RTL-E AWD,54241,Gas,Platinum White Pearl,Black,WA,0.0,seattle_wa,0,0
30395.0,near_market,2022,4,Honda,Ridgeline,RTL-E,42812,Gas,Radiant Red Metallic Ii,Black,CA,2677.0,san-francisco_ca,0,0
36081.0,near_market,2022,4,Honda,Ridgeline,RTL-E,8739,Gas,Platinum White Pearl,Beige,TX,1697.0,austin_tx,0,0
28977.0,,2022,4,Honda,Ridgeline,Black Edition,73455,Gas,Sonic Gray Pearl,Black,TX,0.0,austin_tx,0,0
33300.0,near_market,2022,4,Honda,Ridgeline,Black Edition,29003,Gas,Platinum White Pearl,Black,MA,23.0,boston_ma,0,0
10995.0,below_market,2016,10,Acura,MDX,FWD,105000,Gas,Burgundy,Black,MI,619.0,detroit_mi,0,0
18998.0,below_market,2014,12,Acura,MDX,SH-AWD with Technology Package,97689,Gas,Crystal Black Pearl,Black,WI,0.0,chicago_il,0,0
19998.0,below_market,2015,11,Acura,MDX,SH-AWD with Technology Package,96495,Gas,Gray,Black,IL,0.0,chicago_il,0,0
14000.0,below_market,2016,10,Acura,MDX,SH-AWD with Technology Package,127644,Gas,White,Graystone,TX,1738.0,austin_tx,0,0
22772.0,below_market,2017,9,Acura,MDX,SH-AWD with Advance Package,66155,Gas,Crystal Black Pearl,Ebony,IL,850.0,chicago_il,0,0
